"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","Contact__c","Bank_Product__c","Account_Age__c"
"a00B000000BcOOVIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3Q5IAL","a01B0000006xAb2IAE",""
"a00B000000BcOOWIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3OsIAL","a01B0000006xAb2IAE",""
"a00B000000BcOOXIA3","0","ind_recibo_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4IxIAL","a01B0000006xAbNIAU",""
"a00B000000BcOOYIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3a3IAD","a01B0000006xAb2IAE",""
"a00B000000BcOOZIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4OLIA1","a01B0000006xAb2IAE",""
"a00B000000BcOOaIAN","0","ind_ctop_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4IDIA1","a01B0000006xAb7IAE",""
"a00B000000BcOObIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4KBIA1","a01B0000006xAb2IAE",""
"a00B000000BcOOcIAN","0","ind_ctop_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3yGIAT","a01B0000006xAb7IAE",""
"a00B000000BcOOdIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3pCIAT","a01B0000006xAb2IAE",""
"a00B000000BcOOeIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3UEIA1","a01B0000006xAb2IAE",""
"a00B000000BcOOfIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3fgIAD","a01B0000006xAb2IAE",""
"a00B000000BcOOgIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3ToIAL","a01B0000006xAb2IAE",""
"a00B000000BcOOhIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3V1IAL","a01B0000006xAb2IAE",""
"a00B000000BcOOiIAN","0","ind_nom_pens_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY49gIAD","a01B0000006xAbMIAU",""
"a00B000000BcOOjIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3NJIA1","a01B0000006xAb2IAE",""
"a00B000000BcOOkIAN","0","ind_recibo_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4NFIA1","a01B0000006xAbNIAU",""
"a00B000000BcOOlIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4TiIAL","a01B0000006xAb2IAE",""
"a00B000000BcOOmIAN","0","ind_nom_pens_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3nNIAT","a01B0000006xAbMIAU",""
"a00B000000BcOOnIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4GNIA1","a01B0000006xAb2IAE",""
"a00B000000BcOOoIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4MnIAL","a01B0000006xAb2IAE",""
"a00B000000BcOOpIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4O0IAL","a01B0000006xAb2IAE",""
"a00B000000BcOOqIAN","0","ind_ecue_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3fYIAT","a01B0000006xAbCIAU",""
"a00B000000BcOOrIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3JaIAL","a01B0000006xAb2IAE",""
"a00B000000BcOOsIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3jPIAT","a01B0000006xAb2IAE",""
"a00B000000BcOOtIAN","0","ind_recibo_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY40jIAD","a01B0000006xAbNIAU",""
"a00B000000BcOOuIAN","0","ind_ctma_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4MPIA1","a01B0000006xAb6IAE",""
"a00B000000BcOOvIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3xFIAT","a01B0000006xAb2IAE",""
"a00B000000BcOOwIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3puIAD","a01B0000006xAb2IAE",""
"a00B000000BcOOxIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3SgIAL","a01B0000006xAb2IAE",""
"a00B000000BcOOyIAN","0","ind_ctop_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3YHIA1","a01B0000006xAb7IAE",""
"a00B000000BcOOzIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3y2IAD","a01B0000006xAb2IAE",""
"a00B000000BcOP0IAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3zQIAT","a01B0000006xAb2IAE",""
"a00B000000BcOP1IAN","0","ind_tjcr_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY48CIAT","a01B0000006xAbIIAU",""
"a00B000000BcOP2IAN","0","ind_tjcr_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3v2IAD","a01B0000006xAbIIAU",""
"a00B000000BcOP3IAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3QLIA1","a01B0000006xAb2IAE",""
"a00B000000BcOP4IAN","0","ind_ctop_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3y5IAD","a01B0000006xAb7IAE",""
"a00B000000BcOP5IAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4CZIA1","a01B0000006xAb2IAE",""
"a00B000000BcOP6IAN","0","ind_recibo_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3K0IAL","a01B0000006xAbNIAU",""
"a00B000000BcOP7IAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3R8IAL","a01B0000006xAb2IAE",""
"a00B000000BcOP8IAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3PvIAL","a01B0000006xAb2IAE",""
"a00B000000BcOP9IAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3VnIAL","a01B0000006xAb2IAE",""
"a00B000000BcOPAIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3X0IAL","a01B0000006xAb2IAE",""
"a00B000000BcOPBIA3","0","ind_cno_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4EXIA1","a01B0000006xAb4IAE",""
"a00B000000BcOPCIA3","0","ind_tjcr_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4PNIA1","a01B0000006xAbIIAU",""
"a00B000000BcOPDIA3","0","ind_recibo_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4XaIAL","a01B0000006xAbNIAU",""
"a00B000000BcOPEIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4KGIA1","a01B0000006xAb2IAE",""
"a00B000000BcOPFIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3KMIA1","a01B0000006xAb2IAE",""
"a00B000000BcOPGIA3","0","ind_valo_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4TUIA1","a01B0000006xAbJIAU",""
"a00B000000BcOPHIA3","0","ind_plan_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4OPIA1","a01B0000006xAbFIAU",""
"a00B000000BcOPIIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3fKIAT","a01B0000006xAb2IAE",""
"a00B000000BcOPJIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3bbIAD","a01B0000006xAb2IAE",""
"a00B000000BcOPKIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3zwIAD","a01B0000006xAb2IAE",""
"a00B000000BcOPLIA3","0","ind_ctpp_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3zCIAT","a01B0000006xAb8IAE",""
"a00B000000BcOPMIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3O6IAL","a01B0000006xAb2IAE",""
"a00B000000BcOPNIA3","0","ind_dela_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4JgIAL","a01B0000006xAbBIAU",""
"a00B000000BcOPOIA3","0","ind_nomina_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3qQIAT","a01B0000006xAbLIAU",""
"a00B000000BcOPPIA3","0","ind_reca_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY472IAD","a01B0000006xAbHIAU",""
"a00B000000BcOPQIA3","0","ind_recibo_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY46FIAT","a01B0000006xAbNIAU",""
"a00B000000BcOPRIA3","0","ind_cno_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY47oIAD","a01B0000006xAb4IAE",""
"a00B000000BcOPSIA3","0","ind_ctop_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4VOIA1","a01B0000006xAb7IAE",""
"a00B000000BcOPTIA3","0","ind_fond_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3xrIAD","a01B0000006xAbDIAU",""
"a00B000000BcOPUIA3","0","ind_nom_pens_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4APIA1","a01B0000006xAbMIAU",""
"a00B000000BcOPVIA3","0","ind_tjcr_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3kwIAD","a01B0000006xAbIIAU",""
"a00B000000BcOPWIA3","0","ind_cno_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4LXIA1","a01B0000006xAb4IAE",""
"a00B000000BcOPXIA3","0","ind_ecue_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4GkIAL","a01B0000006xAbCIAU",""
"a00B000000BcOPYIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4E3IAL","a01B0000006xAb2IAE",""
"a00B000000BcOPZIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4CqIAL","a01B0000006xAb2IAE",""
"a00B000000BcOPaIAN","0","ind_ecue_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3JhIAL","a01B0000006xAbCIAU",""
"a00B000000BcOPbIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4WpIAL","a01B0000006xAb2IAE",""
"a00B000000BcOPcIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3SlIAL","a01B0000006xAb2IAE",""
"a00B000000BcOPdIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4Y2IAL","a01B0000006xAb2IAE",""
"a00B000000BcOPeIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3mRIAT","a01B0000006xAb2IAE",""
"a00B000000BcOPfIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3y7IAD","a01B0000006xAb2IAE",""
"a00B000000BcOPgIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3RTIA1","a01B0000006xAb2IAE",""
"a00B000000BcOPhIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY44HIAT","a01B0000006xAb2IAE",""
"a00B000000BcOPiIAN","0","ind_valo_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4IrIAL","a01B0000006xAbJIAU",""
"a00B000000BcOPjIAN","0","ind_reca_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY45iIAD","a01B0000006xAbHIAU",""
"a00B000000BcOPkIAN","0","ind_ctop_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3PDIA1","a01B0000006xAb7IAE",""
"a00B000000BcOPlIAN","0","ind_ctop_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3ndIAD","a01B0000006xAb7IAE",""
"a00B000000BcOPmIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4QxIAL","a01B0000006xAb2IAE",""
"a00B000000BcOPnIAN","0","ind_ctop_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4AqIAL","a01B0000006xAb7IAE",""
"a00B000000BcOPoIAN","0","ind_ctop_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY42jIAD","a01B0000006xAb7IAE",""
"a00B000000BcOPpIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3piIAD","a01B0000006xAb2IAE",""
"a00B000000BcOPqIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4AJIA1","a01B0000006xAb2IAE",""
"a00B000000BcOPrIAN","0","ind_tjcr_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY43TIAT","a01B0000006xAbIIAU",""
"a00B000000BcOPsIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3TSIA1","a01B0000006xAb2IAE",""
"a00B000000BcOPtIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4MbIAL","a01B0000006xAb2IAE",""
"a00B000000BcOPuIAN","0","ind_ecue_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3ZLIA1","a01B0000006xAbCIAU",""
"a00B000000BcOPvIAN","0","ind_ctop_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3QTIA1","a01B0000006xAb7IAE",""
"a00B000000BcOPwIAN","0","ind_cno_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4ASIA1","a01B0000006xAb4IAE",""
"a00B000000BcOPxIAN","0","ind_ctpp_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4AYIA1","a01B0000006xAb8IAE",""
"a00B000000BcOPyIAN","0","ind_recibo_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3OAIA1","a01B0000006xAbNIAU",""
"a00B000000BcOPzIAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY41WIAT","a01B0000006xAb2IAE",""
"a00B000000BcOQ0IAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3ZsIAL","a01B0000006xAb2IAE",""
"a00B000000BcOQ1IAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3l3IAD","a01B0000006xAb2IAE",""
"a00B000000BcOQ2IAN","0","ind_dela_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY45aIAD","a01B0000006xAbBIAU",""
"a00B000000BcOQ3IAN","0","ind_dela_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3xBIAT","a01B0000006xAbBIAU",""
"a00B000000BcOQ4IAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3lpIAD","a01B0000006xAb2IAE",""
"a00B000000BcOQ5IAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3n2IAD","a01B0000006xAb2IAE",""
"a00B000000BcOQ6IAN","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3xgIAD","a01B0000006xAb2IAE",""
"a00B000000BcOQ7IAN","0","ind_reca_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4O2IAL","a01B0000006xAbHIAU",""
"a00B000000BcOQ8IAN","0","ind_ecue_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY41JIAT","a01B0000006xAbCIAU",""
"a00B000000BcOQ9IAN","0","ind_nom_pens_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3V8IAL","a01B0000006xAbMIAU",""
"a00B000000BcOQAIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4IiIAL","a01B0000006xAb2IAE",""
"a00B000000BcOQBIA3","0","ind_nomina_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3RCIA1","a01B0000006xAbLIAU",""
"a00B000000BcOQCIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4UUIA1","a01B0000006xAb2IAE",""
"a00B000000BcOQDIA3","0","ind_tjcr_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3bdIAD","a01B0000006xAbIIAU",""
"a00B000000BcOQEIA3","0","ind_reca_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY4ZZIA1","a01B0000006xAbHIAU",""
"a00B000000BcOQFIA3","0","ind_reca_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY3umIAD","a01B0000006xAbHIAU",""
"a00B000000BcOQGIA3","0","ind_cco_fin_ult1","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","005B0000006Mf6rIAC","2020-07-16 20:57:27","003B000000HY46NIAT","a01B0000006xAb2IAE",""
